Parent_id	ZF-B-1_1-Run1.sam	ZF-B-1_1-Run2.sam	ZF-B-2_2-Run1.sam	ZF-B-2_2-Run2.sam	ZF-B-3_3-Run1.sam	ZF-B-3_3-Run2.sam	ZF-I-1_1-Run1.sam	ZF-I-1_1-Run2.sam	ZF-I-2_2-Run1.sam	ZF-I-2_2-Run2.sam	ZF-I-3_3-Run1.sam	ZF-I-3_3-Run2.sam
transcript:ENSDART00000139054	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139055	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139063	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139064	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139066	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139067	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139068	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139069	0	0	0	0	0	0	0	1	0	0	0	0
transcript:ENSDART00000139070	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139072	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139073	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139076	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139080	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139083	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139086	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139087	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139088	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139090	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139091	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139092	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139093	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139094	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139096	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139101	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139102	0	0	0	0	2	0	0	0	0	0	0	0
transcript:ENSDART00000139103	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139107	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139110	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139120	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139122	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139123	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139124	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139125	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139127	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139128	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139130	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139132	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139143	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139145	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139150	0	0	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000139151	0	0	0	0	1	0	1	0	0	0	0	0
transcript:ENSDART00000139157	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139159	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139174	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139176	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139178	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139179	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139184	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139187	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139191	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139192	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139193	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139194	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139196	0	1	4	2	2	0	0	0	0	0	0	0
transcript:ENSDART00000139197	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139199	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139206	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139209	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139213	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139216	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139218	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139223	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139224	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139235	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139236	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139237	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139240	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139241	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139242	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139257	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139263	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139265	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139266	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139267	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139270	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139271	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139274	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139285	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139288	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139289	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139290	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139292	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139293	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139296	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139297	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139299	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139310	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139312	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139314	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139317	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139318	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139319	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139320	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139323	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139324	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139326	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139329	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139330	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139336	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139339	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139342	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139343	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139346	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139347	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139350	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139354	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139355	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000139357	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139361	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139367	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139369	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139370	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139377	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139385	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139389	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139404	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139408	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139410	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139411	0	0	0	0	0	0	0	0	1	0	0	0
transcript:ENSDART00000139412	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000139415	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139417	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139419	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139420	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139423	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139430	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139431	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139432	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139433	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139434	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139440	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139441	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139448	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139451	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139454	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139455	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139459	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139460	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139461	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139465	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139467	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139472	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139475	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139479	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139482	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139486	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139493	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139495	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139498	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139499	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139502	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139507	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139510	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139515	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139519	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139522	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139523	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139524	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139526	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139527	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139537	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139540	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139543	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139545	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139547	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139552	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139553	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139560	0	0	0	1	1	1	0	0	0	0	0	0
transcript:ENSDART00000139561	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139567	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139568	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139569	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139575	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139577	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139582	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139588	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139589	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139591	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139593	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139596	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139599	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139604	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139608	0	3	1	1	4	2	0	0	0	0	0	0
transcript:ENSDART00000139609	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139616	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139620	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139622	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139632	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139634	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139635	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139636	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139637	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139641	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139644	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139650	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139654	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139661	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139662	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139664	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139668	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139669	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139675	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139677	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000139682	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139684	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139685	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139688	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139689	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139690	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139692	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139695	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139696	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139701	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139702	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139703	0	0	0	0	0	0	0	1	0	0	0	0
transcript:ENSDART00000139706	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139710	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139715	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139721	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139722	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139727	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139728	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139730	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139732	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139733	0	1	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000139738	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139743	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139744	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139746	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139749	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139752	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139756	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139764	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139775	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139783	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139786	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139787	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139789	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139794	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139795	0	2	0	1	2	0	0	0	0	0	0	0
transcript:ENSDART00000139802	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139805	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139811	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139813	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139814	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139823	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139824	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139825	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139826	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139828	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139832	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139834	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139835	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139842	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139843	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139844	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139850	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139852	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139855	0	0	0	0	0	0	0	0	0	1	0	0
transcript:ENSDART00000139856	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139859	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139860	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139861	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139862	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139863	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139864	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139866	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139867	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139870	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139871	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139874	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139880	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139882	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139886	0	1	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000139889	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139890	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139892	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139894	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139897	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139900	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139902	0	0	0	0	0	0	1	0	0	0	0	0
transcript:ENSDART00000139909	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139912	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139916	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139917	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139918	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139923	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139924	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139927	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139929	0	0	0	0	0	0	1	0	0	0	0	0
transcript:ENSDART00000139934	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139936	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139939	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139940	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139942	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139944	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139945	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139946	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139948	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139962	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139963	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139964	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139965	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139966	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139970	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139974	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139975	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139980	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139989	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000139999	0	0	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000140001	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140002	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140004	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140006	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140007	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140009	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140012	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140015	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140016	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140022	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140026	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140028	1	1	2	0	3	0	0	0	0	0	0	0
transcript:ENSDART00000140039	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140040	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140041	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140042	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140047	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140049	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140051	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140053	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140054	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140058	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140060	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140061	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140064	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140065	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140070	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140073	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140074	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140076	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140077	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140081	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140083	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140084	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140086	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140087	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140092	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140095	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140096	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140098	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140100	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140101	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140103	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140106	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140108	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140110	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140113	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140115	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140123	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140125	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140127	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000140132	0	0	0	0	0	0	0	0	0	0	0	0
